SKU,Nombre Corto,Atributo,Subcategoría,Género,Estado
5031300,ARETES SIARA CRISTAL J15623,Negro,Collares,Unisex,Activo
5031301,PULSERA SIARA CRISTAL J15624,Negro,Collares,Unisex,Activo
5031303,ARETES BLANC PETAL J15626,Negro,Collares,Unisex,Activo
5031304,COLECCION PERLA CORAZON J15627,Negro,Collares,Unisex,Activo
5031305,COLECCION RUBY FEM J15628,Negro,Collares,Unisex,Activo
5031306,COLECCION CORAZON ZAFIRO J15629,Negro,Collares,Unisex,Activo
5031309,COLLAR CUADRATTI GLAM J15632,Negro,Collares,Unisex,Activo
5031311,PULSERA CUADRATTI GLAM J15634,Negro,Collares,Unisex,Activo
5031315,SORTIJA CUADRATTI GLAM T5 J9893,Negro,Collares,Unisex,Activo
5031316,SORTIJA CUADRATTI GLAM T6 J9893,Negro,Collares,Unisex,Activo
5031317,SORTIJA CUADRATTI GLAM T7 J9893,Negro,Collares,Unisex,Activo
5031318,SORTIJA CUADRATTI GLAM T8 J9893,Negro,Collares,Unisex,Activo
5031319,SORTIJA CUADRATTI GLAM T9 J9893,Negro,Collares,Unisex,Activo
5031321,PULSERA IZADINNE J15641,Negro,Collares,Unisex,Activo
5031325,SORTIJA DIAMANTI DELUXE T5 J15636,Negro,Collares,Unisex,Activo
5031326,SORTIJA DIAMANTI DELUXE T6 J15636,Negro,Collares,Unisex,Activo
5031327,SORTIJA DIAMANTI DELUXE T7 J15636,Negro,Collares,Unisex,Activo
5031328,SORTIJA DIAMANTI DELUXE T8 J15636,Negro,Collares,Unisex,Activo
5031329,SORTIJA DIAMANTI DELUXE T9 J15636,Negro,Collares,Unisex,Activo
5031330,ARETES ISSY COLOR J15645,Negro,Collares,Unisex,Activo
5031331,ARETES AMORI CRISTAL J15646,Negro,Collares,Unisex,Activo
5031332,ARETES RUBY FEM J15647,Negro,Collares,Unisex,Activo
5031336,ARGOLLAS TERRANOVA J15651,Negro,Collares,Unisex,Activo
5031338,ARETES BLACK ROMANCE J15653,Negro,Collares,Unisex,Activo
5031347,ARGOLLAS SAHARA FLOR J15662,Negro,Collares,Unisex,Activo
5031348,ARGOLLAS SAHARA GREY J15663,Negro,Collares,Unisex,Activo
5031349,ARETES CELEBRATION CHIC J15664,Negro,Collares,Unisex,Activo
5031350,COLLAR ECLIPSE CRISTAL J15665,Negro,Collares,Unisex,Activo
5031351,ARETES ECLIPSE GLAM J15666,Negro,Collares,Unisex,Activo
5031353,PULSERA ECLIPSE CRISTAL J15669,Negro,Collares,Unisex,Activo
5031354,ARETES TERRA CRISTAL J15670,Negro,Collares,Unisex,Activo
5031355,SORTIJA ECLIPSE CRISTAL T5 J15668,Negro,Collares,Unisex,Activo
5031356,SORTIJA ECLIPSE CRISTAL T6 J15668,Negro,Collares,Unisex,Activo
5031357,SORTIJA ECLIPSE CRISTAL T7 J15668,Negro,Collares,Unisex,Activo
5031358,SORTIJA ECLIPSE CRISTAL T8 J15668,Negro,Collares,Unisex,Activo
5031359,SORTIJA ECLIPSE CRISTAL T9 J15668,Negro,Collares,Unisex,Activo
5031360,ARETES ARTISAN CHIC J15671,Negro,Collares,Unisex,Activo
5031361,ARETES CRISTAL OBSESSION J15672,Negro,Collares,Unisex,Activo
5031362,ARETES VIRGIN DIVIN CHIC J15673,Negro,Collares,Unisex,Activo
5031363,COLECCION LIZZEL J15674,Negro,Collares,Unisex,Activo
5031364,COLECCION ZAFIR BUHIC J15675,Negro,Collares,Unisex,Activo
5031365,ESCLAVA ESCUDERO J15523,Negro,Collares,Unisex,Activo
5031366,PULSERA SUPERNOVA J15524,Negro,Collares,Unisex,Activo
5031367,COLLAR GLAMOUR DIVINE J15460,Negro,Collares,Unisex,Activo
5031368,ARETES GLAMOUR CHIC J15461,Negro,Collares,Unisex,Activo
5031369,ARETES GLAMOUR DIVINE J15462,Negro,Collares,Unisex,Activo
5031370,PULSERA GLAMOUR DIVINE J15463,Negro,Collares,Unisex,Activo
5031371,COLLAR METAL SUBLIME J15464,Negro,Collares,Unisex,Activo
5031372,ARETES METAL SUBLIME J15465,Negro,Collares,Unisex,Activo
5031373,ARETES SUBLIME CHIC J15466,Negro,Collares,Unisex,Activo
5031374,GARGANTILLA VALYA GLAM J15468,Negro,Collares,Unisex,Activo
5031380,ARETES VALYA GLAM J15469,Negro,Collares,Unisex,Activo
5031381,ARETES VALYA CRISTAL J15470,Negro,Collares,Unisex,Activo
5031385,SORTIJA FUTURIST T5 J15471,Negro,Collares,Unisex,Activo
5031386,SORTIJA FUTURIST T6 J15471,Negro,Collares,Unisex,Activo
5031387,SORTIJA FUTURIST T7 J15471,Negro,Collares,Unisex,Activo
5031388,SORTIJA FUTURIST T8 J15471,Negro,Collares,Unisex,Activo
5031389,SORTIJA FUTURIST T9 J15471,Negro,Collares,Unisex,Activo
5031392,SET ARETES ZIA J15478,Negro,Collares,Unisex,Activo
5031394,COLLAR GLAM PERLE J15481,Negro,Collares,Unisex,Activo
5031400,ARETES PERLE CRISTAL J15482,Negro,Collares,Unisex,Activo
5031402,COLLAR SUPERNOVA J15485,Negro,Collares,Unisex,Activo
5031403,ARETES SUPERNOVA CHIC J15486,Negro,Collares,Unisex,Activo
5031404,ARETES SUPERNOVA J15487,Negro,Collares,Unisex,Activo
5031414,COLLAR DEVINA J15493,Negro,Collares,Unisex,Activo
5031421,ARETES DEVINA CHIC J15495,Negro,Collares,Unisex,Activo
5031432,COLECCION SILK ROSE J15502,Negro,Collares,Unisex,Activo
5031435,SET ARETES SPARKLY J15513,Negro,Collares,Unisex,Activo
5031436,COLLAR BENDIT J15505,Negro,Collares,Unisex,Activo
5031437,ARETES BENDIT J15506,Negro,Collares,Unisex,Activo
5031438,SET ARETES DUO BENDIT J15507,Negro,Collares,Unisex,Activo
5031439,PULSERA MI ANGEL J15508,Negro,Collares,Unisex,Activo
5031440,COLLAR VIRGEN AMATIST J15509,Negro,Collares,Unisex,Activo
5031441,ARETES VIRGEN AMATIST J15510,Negro,Collares,Unisex,Activo
5031442,ARETES CROSS AMATIST J15511,Negro,Collares,Unisex,Activo
5031444,ARETES DIAMANTI SFERE J15514,Negro,Collares,Unisex,Activo
5031445,ARETES DIAMANDA J15515,Negro,Collares,Unisex,Activo
5031446,ARETES PERLE DISC J15516,Negro,Collares,Unisex,Activo
5031448,COLECCION SIANNA MAGIC J15518,Negro,Collares,Unisex,Activo
5031449,SET ARETES SONRISITAS J15519,Negro,Collares,Unisex,Activo
5031452,CADENA ESCUDERO J15522,Negro,Collares,Unisex,Activo
5031456,ARETES FUTURIST GLAM J15536,Negro,Collares,Unisex,Activo
5031458,BRAZALETE FUTURIST J15538,Negro,Collares,Unisex,Activo
5031463,COLLAR FUTURIST J15535,Negro,Collares,Unisex,Activo
5031464,COLLAR FLOR OPAL J15539,Negro,Collares,Unisex,Activo
5031470,ARETES OPAL CHIC J15540,Negro,Collares,Unisex,Activo
5031471,ARETES FLOR OPAL J15541,Negro,Collares,Unisex,Activo
5031475,SET ARETES SYNTEX J15545,Negro,Collares,Unisex,Activo
5031485,COLLAR MAIA DELUXE J15555,Negro,Collares,Unisex,Activo
5031486,ARETES MAIA DELUXE J15556,Negro,Collares,Unisex,Activo
5031490,SET ARETES ARANTXA J15561,Negro,Collares,Unisex,Activo
5031492,COLLAR MINIMALIST DORE J15563,Negro,Collares,Unisex,Activo
5031493,ARETES MINIMALIST GLAM J15564,Negro,Collares,Unisex,Activo
5031494,ARETES MINIMALIST DORE J15565,Negro,Collares,Unisex,Activo
5031500,ARETES LAIA J15567,Negro,Collares,Unisex,Activo
5031508,SET ARETES PETIT KIDS J15574,Negro,Collares,Unisex,Activo
5031509,SET ARETES LOVE PINK J15575,Negro,Collares,Unisex,Activo
5031513,COLLAR ROSE DIVINE J15579,Negro,Collares,Unisex,Activo
5031514,ARETES ROSE DIVINE J15580,Negro,Collares,Unisex,Activo
5031515,ARETES ROSE CRISTAL J15581,Negro,Collares,Unisex,Activo
5031516,PULSERA ROSE DIVINE J15582,Negro,Collares,Unisex,Activo
5031520,COLLAR FLORENCE PETAL J15586,Negro,Collares,Unisex,Activo
5031521,ARETES FLORENCE PETAL J15587,Negro,Collares,Unisex,Activo
5031524,PULSERA BENDIZZI J15590,Negro,Collares,Unisex,Activo
5031525,SORTIJA AMORE INFINITO DORE T5 J15591,Negro,Collares,Unisex,Activo
5031526,SORTIJA AMORE INFINITO DORE T6 J15591,Negro,Collares,Unisex,Activo
5031527,SORTIJA AMORE INFINITO DORE T7 J15591,Negro,Collares,Unisex,Activo
5031528,SORTIJA AMORE INFINITO DORE T8 J15591,Negro,Collares,Unisex,Activo
5031529,SORTIJA AMORE INFINITO DORE T9 J15591,Negro,Collares,Unisex,Activo
5031530,COLLAR GALAXY CRISTAL J15676,Negro,Collares,Unisex,Activo
5031531,ARETES GALAXY CRISTAL J15677,Negro,Collares,Unisex,Activo
5031533,ARETES BASIC PLAKE J15679,Negro,Collares,Unisex,Activo
5031535,ARETES LUNA COLOR J15681,Negro,Collares,Unisex,Activo
5031536,ARETES LUNA BELLA J15682,Negro,Collares,Unisex,Activo
5031539,ARETES FLORAL CHIC J15685,Negro,Collares,Unisex,Activo
5031540,COLLAR PERLA LUNESSE CHIC J15686,Negro,Collares,Unisex,Activo
5031541,COLECCION GEM CRISTAL J15687,Negro,Collares,Unisex,Activo
5031543,ARETES GLAM ELEMENT J15689,Negro,Collares,Unisex,Activo
5031545,COLECCION MAGENTI J15691,Negro,Collares,Unisex,Activo
5031546,SET ARETES LLUVIA AMATIST J15692,Negro,Collares,Unisex,Activo
5031550,SET ARETES COLOR EXPLODE J15696,Negro,Collares,Unisex,Activo
5031551,PULSERA VIRGEN DE FATIMA J15697,Negro,Collares,Unisex,Activo
5031552,ARETES BASIC DORE J15698,Negro,Collares,Unisex,Activo
5031553,GARGANTILLA LOVELY CRISTAL J15699,Negro,Collares,Unisex,Activo
5031554,ARETES LOVELY CRISTAL J15700,Negro,Collares,Unisex,Activo
5031555,SORTIJA LOVELY CRISTAL T5 J15701,Negro,Collares,Unisex,Activo
5031556,SORTIJA LOVELY CRISTAL T6 J15701,Negro,Collares,Unisex,Activo
5031557,SORTIJA LOVELY CRISTAL T7 J15701,Negro,Collares,Unisex,Activo
5031558,SORTIJA LOVELY CRISTAL T8 J15701,Negro,Collares,Unisex,Activo
5031559,SORTIJA LOVELY CRISTAL T9 J15701,Negro,Collares,Unisex,Activo
5031560,ARETES ELENNE J15702,Negro,Collares,Unisex,Activo
5031562,ARETES ABANIQUE DORE J15704,Negro,Collares,Unisex,Activo
5031565,SORTIJA PERFECT LOVE T5 J15705,Negro,Collares,Unisex,Activo
5031566,SORTIJA PERFECT LOVE T6 J15705,Negro,Collares,Unisex,Activo
5031567,SORTIJA PERFECT LOVE T7 J15705,Negro,Collares,Unisex,Activo
5031568,SORTIJA PERFECT LOVE T8 J15705,Negro,Collares,Unisex,Activo
5031569,SORTIJA PERFECT LOVE T9 J15705,Negro,Collares,Unisex,Activo
5031570,PULSERA CELEBRATION J15849,Negro,Collares,Unisex,Activo
5031571,ARETES DIVIN OPAL J15850,Negro,Collares,Unisex,Activo
5031572,SET ARGOLLAS ELEMENTAL J15851,Negro,Collares,Unisex,Activo
5031573,ARETES LOVE ELEMENT J15852,Negro,Collares,Unisex,Activo
5031575,SORTIJA PERFECT LOVE GLAM T5 J15706,Negro,Collares,Unisex,Activo
5031576,SORTIJA PERFECT LOVE GLAM T6 J15706,Negro,Collares,Unisex,Activo
5031577,SORTIJA PERFECT LOVE GLAM T7 J15706,Negro,Collares,Unisex,Activo
5031578,SORTIJA PERFECT LOVE GLAM T8 J15706,Negro,Collares,Unisex,Activo
5031579,SORTIJA PERFECT LOVE GLAM T9 J15706,Negro,Collares,Unisex,Activo
5031581,ARETES CRISTALLI CHIC J15855,Negro,Collares,Unisex,Activo
5031582,ARETES HAZEL J15856,Negro,Collares,Unisex,Activo
5031584,ARETES RUBI LOVE J15858,Negro,Collares,Unisex,Activo
5031585,ARETES AMY CRISTAL J15859,Negro,Collares,Unisex,Activo
5031586,ARETES SILVESTRI J15860,Negro,Collares,Unisex,Activo
5031588,COLECCION ELEMENT ENERO J15862,Negro,Collares,Unisex,Activo
5031589,COLECCION ELEMENT FEBRERO J15863,Negro,Collares,Unisex,Activo
5031590,COLECCION ELEMENT MARZO J15864,Negro,Collares,Unisex,Activo
5031591,COLECCION ELEMENT ABRIL J15865,Negro,Collares,Unisex,Activo
5031592,COLECCION ELEMENT MAYO J15866,Negro,Collares,Unisex,Activo
5031593,COLECCION ELEMENT JUNIO J15867,Negro,Collares,Unisex,Activo
5031594,COLECCION ELEMENT JULIO J15868,Negro,Collares,Unisex,Activo
5031595,COLECCION ELEMENT AGOSTO J15869,Negro,Collares,Unisex,Activo
5031596,COLECCION ELEMENT SEPTIEMBRE J15870,Negro,Collares,Unisex,Activo
5031597,COLECCION ELEMENT OCTUBRE J15871,Negro,Collares,Unisex,Activo
5031598,COLECCION ELEMENT NOVIEMBRE J15872,Negro,Collares,Unisex,Activo
5031599,COLECCION ELEMENT DICIEMBRE J15873,Negro,Collares,Unisex,Activo
5031604,COLECCION CRISTALINE PERLE J15884,Negro,Collares,Unisex,Activo
5031612,ARETES BELLE CHIC J15887,Negro,Collares,Unisex,Activo
5031614,ARETES NATURA CRISTAL J15889,Negro,Collares,Unisex,Activo
5031615,SORTIJA AMORE INFINITO T5 J15592,Negro,Collares,Unisex,Activo
5031616,SORTIJA AMORE INFINITO T6 J15592,Negro,Collares,Unisex,Activo
5031617,SORTIJA AMORE INFINITO T7 J15592,Negro,Collares,Unisex,Activo
5031618,SORTIJA AMORE INFINITO T8 J15592,Negro,Collares,Unisex,Activo
5031619,SORTIJA AMORE INFINITO T9 J15592,Negro,Collares,Unisex,Activo
5031620,COLLAR CRYSTAL OPULENCE J15708,Negro,Collares,Unisex,Activo
5031621,ARETES CRYSTAL OPULENCE J15709,Negro,Collares,Unisex,Activo
5031622,ARETES OPULENCE GLAM J15710,Negro,Collares,Unisex,Activo
5031623,COLLAR SUBLIME ELEGANCE J15712,Negro,Collares,Unisex,Activo
5031624,ARETES SUBLIME CRYSTAL J15713,Negro,Collares,Unisex,Activo
5031630,ARETES SUBLIME ELEGANCE J15714,Negro,Collares,Unisex,Activo
5031635,SORTIJA CRYSTAL OPULENCE T5 J15711,Negro,Collares,Unisex,Activo
5031636,SORTIJA CRYSTAL OPULENCE T6 J15711,Negro,Collares,Unisex,Activo
5031637,SORTIJA CRYSTAL OPULENCE T7 J15711,Negro,Collares,Unisex,Activo
5031638,SORTIJA CRYSTAL OPULENCE T8 J15711,Negro,Collares,Unisex,Activo
5031639,SORTIJA CRYSTAL OPULENCE T9 J15711,Negro,Collares,Unisex,Activo
5031641,COLLAR OFFRAY LUXE J15727,Negro,Collares,Unisex,Activo
5031642,COLLAR IRIS CRYSTAL J15721,Negro,Collares,Unisex,Activo
5031643,ARETES IRIS CRYSTAL J15722,Negro,Collares,Unisex,Activo
5031644,ARETES IRIS GLAM J15723,Negro,Collares,Unisex,Activo
5031650,BRAZALETE IRIS GLAM J15724,Negro,Collares,Unisex,Activo
5031653,ARETES OFFRAY LUXE J15728,Negro,Collares,Unisex,Activo
5031654,ARETES OFFRAY J15729,Negro,Collares,Unisex,Activo
5031655,COLECCION ECLECTIC GLOW J15730,Negro,Collares,Unisex,Activo
5031656,ARETES ECLECTIC GLOW J15731,Negro,Collares,Unisex,Activo
5031660,COLLAR GLAZE EN DORE J15736,Negro,Collares,Unisex,Activo
5031661,ARETES GLAZE J15737,Negro,Collares,Unisex,Activo
5031662,ARETES GLAZE CHIC J15738,Negro,Collares,Unisex,Activo
5031676,PULSERA BELLE LOVE J15749,Negro,Collares,Unisex,Activo
5031678,COLLAR BLESS CRYSTAL J15751,Negro,Collares,Unisex,Activo
5031679,ARETES BLESS CRYSTAL J15752,Negro,Collares,Unisex,Activo
5031680,SET ARETES BLESS CRYSTAL J15753,Negro,Collares,Unisex,Activo
5031681,PULSERA BLESS CRYSTAL J15754,Negro,Collares,Unisex,Activo
5031688,PULSERA ANGELI CRYSTAL J15761,Negro,Collares,Unisex,Activo
5031689,COLECCION FLORENCE CRYSTAL J15762,Negro,Collares,Unisex,Activo
5031692,ARETES ENIGMATICK,Negro,Collares,Unisex,Activo
5031695,COLECCION MY ANGEL J15767,Negro,Collares,Unisex,Activo
5031696,SET ARETES LIANNA J15768,Negro,Collares,Unisex,Activo
5031698,CADENA BONICCELI J15770,Negro,Collares,Unisex,Activo
5031699,ESCLAVA BONICCELI J15771,Negro,Collares,Unisex,Activo
5031703,COLLAR CRISTALINE GLAM,Negro,Collares,Unisex,Activo
5031704,ARETES CRISTALINE GLAM,Negro,Collares,Unisex,Activo
5031707,PULSERA CRISTALINE GLAM,Negro,Collares,Unisex,Activo
5031710,ARGOLLAS OLYMPIA,Negro,Collares,Unisex,Activo
5031723,PULSERA YAIZA STAR,Negro,Collares,Unisex,Activo
5031724,SET ARETES YAIZA STAR,Negro,Collares,Unisex,Activo
5031753,COLECCION IMMA LOVE J15817,Negro,Collares,Unisex,Activo
5031762,SET ARETES CRISTAL DREAM J15828,Negro,Collares,Unisex,Activo
5031771,ARETES CATERINA CRYSTAL,Negro,Collares,Unisex,Activo
5031782,ARETES FUTURIST CRISTAL J16032,Negro,Collares,Unisex,Activo
5031790,ARETES OPAL CRISTAL J16041,Negro,Collares,Unisex,Activo
5031791,PULSERA FLOR OPAL J16042,Negro,Collares,Unisex,Activo
5031794,ARETES SILK ROSE J16047,Negro,Collares,Unisex,Activo
5031800,ARETES MAIA CHIC J16048,Negro,Collares,Unisex,Activo
5031803,ARETES VALYA CHIC J16059,Negro,Collares,Unisex,Activo
5031804,ARGOLLAS INFUSION J16060,Negro,Collares,Unisex,Activo
5031810,COLECCION ROMBINNE J16062,Negro,Collares,Unisex,Activo
5031811,COLECCION SENSITY GLAM J16063,Negro,Collares,Unisex,Activo
5031820,SET ARETES MIX CRISTAL J16067,Negro,Collares,Unisex,Activo
5031832,COLLAR BLUE INFUSION J16074,Negro,Collares,Unisex,Activo
5031834,ARETES BLUE INFUSION J16076,Negro,Collares,Unisex,Activo
5031835,PULSERA INFUSION GLAM J16077,Negro,Collares,Unisex,Activo
5031838,SET COLLARES MINIMALIST J16080,Negro,Collares,Unisex,Activo
5031839,ARETES MINIMALIST CRISTAL J16081,Negro,Collares,Unisex,Activo
5031840,ARETES TRAPIZZE J15875,Negro,Collares,Unisex,Activo
5031841,ARETES ROMBIAN J16082,Negro,Collares,Unisex,Activo
5031842,ARETES OVALDINE DUO J15878,Negro,Collares,Unisex,Activo
5031900,ARETES TOSCANE,Negro,Collares,Unisex,Activo
5031913,COLECCIÓN LOVE ROMANCE,Negro,Collares,Unisex,Activo
5031922,ARETES ALEXA BLANC,Negro,Collares,Unisex,Activo
5031937,GARGANTILLA GRAZZI J16097,Negro,Collares,Unisex,Activo
5031938,ARETES GRAZZI J16098,Negro,Collares,Unisex,Activo
5031939,ARETES PERLE CHIC J16099,Negro,Collares,Unisex,Activo
5031943,COLLAR BEVERLY J16103,Negro,Collares,Unisex,Activo
5031944,ARETES BEVERLY J16104,Negro,Collares,Unisex,Activo
5031945,ARETES BEVERLY CRISTAL J16105,Negro,Collares,Unisex,Activo
5031948,COLLAR FLORAL BLUE J16108,Negro,Collares,Unisex,Activo
5031949,ARETES FLORAL BLUE J16109,Negro,Collares,Unisex,Activo
5031953,ARETES ZAFINNE J16113,Negro,Collares,Unisex,Activo
5031954,COLECCION VERONIQUE J16114,Negro,Collares,Unisex,Activo
5031955,COLECCION CELESTINE J16115,Negro,Collares,Unisex,Activo
5031957,COLECCION RED MARIPOSINE J16117,Negro,Collares,Unisex,Activo
5031958,COLECCION CRUCI PINK J16118,Negro,Collares,Unisex,Activo
5031960,ARETES FLORENCE PERLA J16120,Negro,Collares,Unisex,Activo
5032027,ARETES OPULENCE CHIC J16202,Negro,Collares,Unisex,Activo
5032029,PULSERA GLAZE EN DORE J16204,Negro,Collares,Unisex,Activo
5032030,COLLAR FLORISTAR DORE J16205,Negro,Collares,Unisex,Activo
5032031,ARETES FLORISTAR DORE J16206,Negro,Collares,Unisex,Activo
5032032,ARETES FLORISTAR CRYSTAL J16207,Negro,Collares,Unisex,Activo
5032033,PULSERA FLORISTAR DORE J16208,Negro,Collares,Unisex,Activo
5032061,COLECCION TREBOLLI CRYSTAL J16236,Negro,Collares,Unisex,Activo
5032066,COLECCION ANGELI CRYSTAL J16241,Negro,Collares,Unisex,Activo
5032068,ARETES FLORENCE CRISTAL J16243,Negro,Collares,Unisex,Activo
5032069,COLECCION INITIAL GLAM ?B? J16244,Negro,Collares,Unisex,Activo
5032095,ARETES SUBLIME BLUE J16245,Negro,Collares,Unisex,Activo
5032096,COLLAR CELEBRITY CRISTAL J16246,Negro,Collares,Unisex,Activo
5032097,COLLAR LOVE POP J16247,Negro,Collares,Unisex,Activo
5032098,ARETES LOVE POP CHIC J16248,Negro,Collares,Unisex,Activo
5032099,ARETES LOVE POP J16249,Negro,Collares,Unisex,Activo
5032101,COLECCION INITIAL GLAM ?A? J16251,Negro,Collares,Unisex,Activo
5032102,COLECCION INITIAL GLAM ?C? J16252,Negro,Collares,Unisex,Activo
5032103,COLECCION INITIAL GLAM ?D? J16253,Negro,Collares,Unisex,Activo
5032104,COLECCION INITIAL GLAM ?E? J16254,Negro,Collares,Unisex,Activo
5032105,COLECCION INITIAL GLAM ?F? J16255,Negro,Collares,Unisex,Activo
5032106,COLECCION INITIAL GLAM ?G? J16256,Negro,Collares,Unisex,Activo
5032107,COLECCION INITIAL GLAM ?H? J16257,Negro,Collares,Unisex,Activo
5032108,COLECCION INITIAL GLAM ?I? J16258,Negro,Collares,Unisex,Activo
5032109,COLECCION INITIAL GLAM ?J? J16259,Negro,Collares,Unisex,Activo
5032110,COLECCION INITIAL GLAM ?K? J16260,Negro,Collares,Unisex,Activo
5032111,COLECCION INITIAL GLAM ?L? J16261,Negro,Collares,Unisex,Activo
5032112,COLECCION INITIAL GLAM ?M? J16262,Negro,Collares,Unisex,Activo
5032113,COLECCION INITIAL GLAM ?N? J16263,Negro,Collares,Unisex,Activo
5032114,COLECCION INITIAL GLAM ?O? J16264,Negro,Collares,Unisex,Activo
5032115,COLECCION INITIAL GLAM ?P? J16265,Negro,Collares,Unisex,Activo
5032116,COLECCION INITIAL GLAM ?Q? J16266,Negro,Collares,Unisex,Activo
5032117,COLECCION INITIAL GLAM ?R? J16267,Negro,Collares,Unisex,Activo
5032118,COLECCION INITIAL GLAM ?S? J16268,Negro,Collares,Unisex,Activo
5032119,COLECCION INITIAL GLAM ?T? J16269,Negro,Collares,Unisex,Activo
5032120,COLECCION INITIAL GLAM ?U? J16270,Negro,Collares,Unisex,Activo
5032121,COLECCION INITIAL GLAM ?V? J16271,Negro,Collares,Unisex,Activo
5032122,COLECCION INITIAL GLAM ?W? J16272,Negro,Collares,Unisex,Activo
5032123,COLECCION INITIAL GLAM ?X? J16273,Negro,Collares,Unisex,Activo
5032124,COLECCION INITIAL GLAM ?Y? J16274,Negro,Collares,Unisex,Activo
5032125,COLECCION INITIAL GLAM ?Z? J16275,Negro,Collares,Unisex,Activo
5032201,ARETES CELEBRITY CRISTAL J16427,Negro,Collares,Unisex,Activo
5032202,ARETES GLAZE EN DORE J16429,Negro,Collares,Unisex,Activo
5032203,ARETES BELLE LOVE J16430,Negro,Collares,Unisex,Activo
5032210,ARETES NATIVITY STAR J16432,Negro,Collares,Unisex,Activo
5032211,ARETES CUORE NATIVITY J16433,Negro,Collares,Unisex,Activo
5032222,COLLAR ELISSE GLAM J16439,Negro,Collares,Unisex,Activo
5032223,ARETES ELISSE CRISTAL J16440,Negro,Collares,Unisex,Activo
5032224,ARETES ELISSE CHIC J16441,Negro,Collares,Unisex,Activo
5032241,COLLAR YAIZA STAR,Negro,Collares,Unisex,Activo
5032242,ARETES YAIZA STAR,Negro,Collares,Unisex,Activo
5032245,ARETES ETERNI LOVE,Negro,Collares,Unisex,Activo
5032248,SET ARETES ISABELLE,Negro,Collares,Unisex,Activo
5032251,ARETES DELAILA,Negro,Collares,Unisex,Activo
5032260,COLECCIÓN FLORENCE,Negro,Collares,Unisex,Activo
5032265,SET ARETES PASSIONY J16474,Negro,Collares,Unisex,Activo
5032268,PULSERA Y ARETES NATIVITY DUO J16477,Negro,Collares,Unisex,Activo
5032281,ARETES BUHO LOVE,Negro,Collares,Unisex,Activo
5032289,COLECCIÓN FRESI BERRY,Negro,Collares,Unisex,Activo
5032290,SET ARETES FRESY BERRY,Negro,Collares,Unisex,Activo
5058970,SET ARETES PASTEL PARTY,Negro,Collares,Unisex,Activo
6120713,COLLAR STAR CHIC,Negro,Collares,Unisex,Activo
675028654,SET ARETES NINETTE,Negro,Collares,Unisex,Activo
7777777,COLLAR AMOR DELICAT,Negro,Collares,Unisex,Activo
8888888,ARETES BOUQUETTE,Negro,Collares,Unisex,Activo
9999999,COLLAR SOLAZZE,Negro,Collares,Unisex,Activo
